Impfdatum,BundeslandId_Impfort,Impfstoff,Impfserie,Anzahl
2021-01-06,06,Comirnaty,1,3060
2021-01-06,06,Comirnaty,2,3
2021-01-06,07,AstraZeneca,1,2
2021-01-06,07,Comirnaty,1,4713
2021-01-06,07,Moderna,1,1
2021-01-06,08,Comirnaty,1,5476
2021-01-06,08,Comirnaty,2,1
2021-01-06,09,Comirnaty,1,1449
2021-01-06,10,Comirnaty,1,874
2021-01-06,11,AstraZeneca,2,1
2021-01-06,11,Comirnaty,1,2263
2021-01-06,12,Comirnaty,1,2885
2021-01-06,13,Comirnaty,1,2192
2021-01-06,14,Comirnaty,1,2255
2021-01-06,14,Comirnaty,2,87
2021-01-06,15,Comirnaty,1,243
2021-01-06,16,Comirnaty,1,2481
2021-01-07,01,Comirnaty,1,4178
2021-01-07,02,Comirnaty,1,1496
2021-01-07,03,AstraZeneca,1,1
2021-01-07,03,Comirnaty,1,9469
2021-01-07,04,Comirnaty,1,654
2021-01-07,04,Moderna,1,1
2021-01-07,05,AstraZeneca,1,1
2021-01-07,05,Comirnaty,1,5616
2021-01-07,05,Comirnaty,2,1
2021-01-07,05,Janssen,1,1
2021-01-07,05,Moderna,1,3
2021-01-07,06,Comirnaty,1,2163
2021-01-07,06,Comirnaty,2,4
2021-01-07,07,Comirnaty,1,6702
2021-01-07,07,Comirnaty,2,4
2021-01-07,08,Comirnaty,1,7355
2021-01-07,09,Comirnaty,1,4094
2021-01-07,10,Comirnaty,1,834
2021-01-07,11,Comirnaty,1,2237
2021-01-07,12,Comirnaty,1,3006
2021-01-07,13,Comirnaty,1,1580
2021-01-07,14,Comirnaty,1,2266
2021-01-07,14,Comirnaty,2,12
2021-01-07,15,Comirnaty,1,932
2021-01-07,16,Comirnaty,1,1968
2021-01-08,01,Comirnaty,1,3925
2021-01-08,01,Comirnaty,2,4
2021-01-08,02,Comirnaty,1,1346
2021-01-08,03,Comirnaty,1,9017
2021-01-08,03,Moderna,1,1
2021-01-08,04,Comirnaty,1,717
2021-01-08,05,Comirnaty,1,15848
2021-01-08,05,Comirnaty,2,86
2021-01-08,05,Moderna,1,3
2021-01-08,06,Comirnaty,1,2180
2021-01-08,06,Comirnaty,2,5
2021-01-08,07,AstraZeneca,1,1
2021-01-08,07,Comirnaty,1,5634
2021-01-08,07,Comirnaty,2,3
2021-01-08,08,Comirnaty,1,6904
2021-01-08,09,Comirnaty,1,4646
2021-01-08,10,Comirnaty,1,869
2021-01-08,11,Comirnaty,1,2439
2021-01-08,12,Comirnaty,1,2370
2021-01-08,13,Comirnaty,1,651
2021-01-08,14,Comirnaty,1,2292
2021-01-08,14,Comirnaty,2,3
2021-01-08,14,Moderna,1,2
2021-01-08,15,Comirnaty,1,1153
2021-01-08,15,Comirnaty,2,7
2021-01-08,16,Comirnaty,1,2067
2021-01-08,17,Moderna,1,45
2021-01-09,01,Comirnaty,1,3198
2021-01-09,01,Comirnaty,2,4
2021-01-09,02,Comirnaty,1,1470
2021-01-09,03,Comirnaty,1,3138
2021-01-09,04,Comirnaty,1,516
2021-01-09,05,Comirnaty,1,21562
2021-01-09,05,Comirnaty,2,38
2021-01-09,06,Comirnaty,1,3649
2021-01-09,06,Comirnaty,2,1
2021-01-09,07,Comirnaty,1,2543
2021-01-09,07,Comirnaty,2,1
2021-01-09,08,Comirnaty,1,5906
2021-01-09,08,Comirnaty,2,2
2021-01-09,09,Comirnaty,1,13102
2021-01-09,09,Comirnaty,2,1
2021-01-09,10,Comirnaty,1,921
2021-01-09,11,Comirnaty,1,2130
2021-01-09,12,Comirnaty,1,166
2021-01-09,13,AstraZeneca,2,1
2021-01-09,13,Comirnaty,2,1
2021-01-09,14,Comirnaty,1,1122
2021-01-09,14,Comirnaty,2,99
2021-01-09,14,Moderna,1,3
2021-01-09,15,Comirnaty,1,361
2021-01-09,16,Comirnaty,1,65
2021-01-10,01,Comirnaty,1,3137
2021-01-10,01,Comirnaty,2,2
2021-01-10,02,Comirnaty,1,1346
2021-01-10,03,Comirnaty,1,668
2021-01-10,04,Comirnaty,1,489
2021-01-10,05,Comirnaty,1,7223
2021-01-10,05,Comirnaty,2,5
2021-01-10,06,Comirnaty,1,2270
2021-01-10,06,Comirnaty,2,1
2021-01-10,07,Comirnaty,1,2077
2021-01-10,08,Comirnaty,1,4428
2021-01-10,09,Comirnaty,1,11880
2021-01-10,10,Comirnaty,1,1
2021-01-10,11,Comirnaty,1,1025
2021-01-10,12,Comirnaty,1,1
2021-01-10,13,Comirnaty,1,4
2021-01-10,13,Comirnaty,2,1
2021-01-10,14,Comirnaty,1,1024
2021-01-10,14,Comirnaty,2,139
2021-01-10,14,Moderna,1,5
2021-01-10,14,Moderna,2,1
2021-01-10,15,Comirnaty,1,1
2021-01-10,16,Moderna,1,2
2021-01-11,01,Comirnaty,1,4047
2021-01-11,02,Comirnaty,1,1713
2021-01-11,02,Comirnaty,2,31
2021-01-11,03,Comirnaty,1,8719
2021-01-11,04,Comirnaty,1,681
2021-01-11,05,Comirnaty,1,5907
2021-01-11,05,Comirnaty,2,14
2021-01-11,06,Comirnaty,1,3121
2021-01-11,06,Comirnaty,2,1
2021-01-11,07,Comirnaty,1,7455
2021-01-11,07,Comirnaty,2,1
2021-01-11,07,Moderna,1,2
2021-01-11,08,AstraZeneca,1,1
2021-01-11,08,Comirnaty,1,5942
2021-01-11,08,Comirnaty,2,1
2021-01-11,08,Moderna,1,1
2021-01-11,09,Comirnaty,1,16480
2021-01-11,10,Comirnaty,1,972
2021-01-11,11,AstraZeneca,1,1
2021-01-11,11,Comirnaty,1,1870
2021-01-11,11,Moderna,1,1
2021-01-11,12,Comirnaty,1,1625
2021-01-11,13,Comirnaty,1,1493
2021-01-11,14,Comirnaty,1,3890
2021-01-11,14,Comirnaty,2,47
2021-01-11,14,Moderna,1,3
2021-01-11,14,Moderna,2,6
2021-01-11,15,Comirnaty,1,1646
2021-01-11,15,Comirnaty,2,1
2021-01-11,16,Comirnaty,1,2135
2021-01-11,16,Moderna,1,1
2021-01-12,01,Comirnaty,1,4911
2021-01-12,02,Comirnaty,1,1987
2021-01-12,03,Comirnaty,1,8604
2021-01-12,04,Comirnaty,1,752
2021-01-12,05,Comirnaty,1,9637
2021-01-12,05,Comirnaty,2,37
2021-01-12,06,Comirnaty,1,2878
2021-01-12,06,Comirnaty,2,5
2021-01-12,07,Comirnaty,1,8574
2021-01-12,07,Comirnaty,2,2
2021-01-12,07,Moderna,1,3
2021-01-12,08,Comirnaty,1,6530
2021-01-12,08,Comirnaty,2,9
2021-01-12,09,Comirnaty,1,13157
2021-01-12,09,Comirnaty,2,1
2021-01-12,10,Comirnaty,1,1064
2021-01-12,11,AstraZeneca,2,1
2021-01-12,11,Comirnaty,1,3491
2021-01-12,11,Comirnaty,2,4
2021-01-12,12,Comirnaty,1,5025
2021-01-12,12,Comirnaty,2,2
2021-01-12,13,Comirnaty,1,3371
2021-01-12,14,Comirnaty,1,4677
2021-01-12,14,Comirnaty,2,4
2021-01-12,15,Comirnaty,1,2170
2021-01-12,15,Moderna,1,10
2021-01-12,16,Comirnaty,1,1638
2021-01-12,16,Moderna,1,2
2021-01-13,01,Comirnaty,1,4574
2021-01-13,02,Comirnaty,1,2269
2021-01-13,02,Comirnaty,2,1
2021-01-13,03,Comirnaty,1,7817
2021-01-13,04,Comirnaty,1,768
2021-01-13,04,Moderna,1,365
2021-01-13,05,Comirnaty,1,35290
2021-01-13,05,Comirnaty,2,185
2021-01-13,06,Comirnaty,1,1955
2021-01-13,06,Comirnaty,2,2
2021-01-13,07,Comirnaty,1,9163
2021-01-13,07,Comirnaty,2,1
2021-01-13,07,Moderna,1,77
2021-01-13,08,Comirnaty,1,6215
2021-01-13,08,Comirnaty,2,5
2021-01-13,09,Comirnaty,1,16992
2021-01-13,09,Moderna,1,637
2021-01-13,10,Comirnaty,1,1037
2021-01-13,11,Comirnaty,1,3998
2021-01-13,11,Comirnaty,2,2
2021-01-13,12,Comirnaty,1,7705
2021-01-13,12,Comirnaty,2,1
2021-01-13,13,Comirnaty,1,2272
2021-01-13,13,Comirnaty,2,1
2021-01-13,14,Comirnaty,1,4824
2021-01-13,14,Comirnaty,2,3
2021-01-13,15,Comirnaty,1,1866
2021-01-13,15,Moderna,1,89
2021-01-13,16,Comirnaty,1,3102
2021-01-14,01,Comirnaty,1,4421
2021-01-14,01,Comirnaty,2,1
2021-01-14,01,Moderna,1,612
2021-01-14,02,Comirnaty,1,1642
2021-01-14,02,Comirnaty,2,1
2021-01-14,03,Comirnaty,1,7283
2021-01-14,04,Comirnaty,1,769
2021-01-14,04,Moderna,1,380
2021-01-14,05,Comirnaty,1,10543
2021-01-14,05,Comirnaty,2,22
2021-01-14,05,Moderna,2,43
2021-01-14,06,Comirnaty,1,3855
2021-01-14,06,Comirnaty,2,3
2021-01-14,07,Comirnaty,1,8647
2021-01-14,07,Moderna,1,1299
2021-01-14,08,Comirnaty,1,7403
2021-01-14,08,Comirnaty,2,107
2021-01-14,08,Moderna,2,1
2021-01-14,09,Comirnaty,1,12600
2021-01-14,09,Moderna,1,2591
2021-01-14,10,Comirnaty,1,1050
2021-01-14,11,Comirnaty,1,3361
2021-01-14,11,Comirnaty,2,1
2021-01-14,12,Comirnaty,1,6017
2021-01-14,12,Comirnaty,2,3
2021-01-14,13,Comirnaty,1,2169
2021-01-14,13,Comirnaty,2,2
2021-01-14,13,Moderna,1,90
2021-01-14,14,Comirnaty,1,4393
2021-01-14,14,Comirnaty,2,38
2021-01-14,15,Comirnaty,1,1616
2021-01-14,15,Moderna,1,133
2021-01-14,16,Comirnaty,1,2479
2021-01-15,01,Comirnaty,1,4899
2021-01-15,01,Moderna,1,613
2021-01-15,02,Comirnaty,1,1698
2021-01-15,02,Moderna,1,100
2021-01-15,03,AstraZeneca,1,3
2021-01-15,03,Comirnaty,1,7259
2021-01-15,03,Moderna,1,587
2021-01-15,04,Comirnaty,1,467
2021-01-15,04,Moderna,1,432
2021-01-15,05,Comirnaty,1,20404
2021-01-15,05,Comirnaty,2,282
2021-01-15,06,Comirnaty,1,4150
2021-01-15,06,Comirnaty,2,7
2021-01-15,07,AstraZeneca,1,1
2021-01-15,07,Comirnaty,1,9960
2021-01-15,07,Comirnaty,2,2
2021-01-15,07,Moderna,1,869
2021-01-15,08,AstraZeneca,1,1
2021-01-15,08,Comirnaty,1,7166
2021-01-15,08,Comirnaty,2,251
2021-01-15,08,Moderna,1,140
2021-01-15,09,Comirnaty,1,11185
2021-01-15,09,Comirnaty,2,134
2021-01-15,09,Moderna,1,2072
2021-01-15,10,Comirnaty,1,1055
2021-01-15,10,Moderna,1,60
2021-01-15,11,Comirnaty,1,2652
2021-01-15,11,Comirnaty,2,1
2021-01-15,11,Moderna,1,138
2021-01-15,12,Comirnaty,1,5049
2021-01-15,12,Comirnaty,2,1
2021-01-15,13,Comirnaty,1,1060
2021-01-15,13,Moderna,1,120
2021-01-15,14,Comirnaty,1,3979
2021-01-15,14,Comirnaty,2,47
2021-01-15,15,Comirnaty,1,1593
2021-01-15,15,Comirnaty,2,121
2021-01-15,15,Moderna,1,135
2021-01-15,16,Comirnaty,1,2287
2021-01-16,01,Comirnaty,1,3844
2021-01-16,01,Comirnaty,2,1
2021-01-16,02,Comirnaty,1,1905
2021-01-16,02,Comirnaty,2,1
2021-01-16,03,Comirnaty,1,2590
2021-01-16,03,Moderna,1,406
2021-01-16,04,Comirnaty,1,419
2021-01-16,05,Comirnaty,1,14339
2021-01-16,05,Comirnaty,2,632
2021-01-16,06,Comirnaty,1,1999
2021-01-16,06,Comirnaty,2,6
2021-01-16,07,Comirnaty,1,5453
2021-01-16,07,Comirnaty,2,3
2021-01-16,07,Moderna,1,264
2021-01-16,08,Comirnaty,1,6448
2021-01-16,08,Comirnaty,2,89
2021-01-16,08,Moderna,1,100
2021-01-16,09,Comirnaty,1,8644
2021-01-16,09,Comirnaty,2,165
2021-01-16,09,Moderna,1,755
2021-01-16,10,Comirnaty,1,1039
2021-01-16,11,Comirnaty,1,2427
2021-01-16,11,Comirnaty,2,2
2021-01-16,11,Moderna,1,154
2021-01-16,12,Comirnaty,1,719
2021-01-16,12,Comirnaty,2,1
2021-01-16,13,Comirnaty,1,1
2021-01-16,13,Comirnaty,2,1
2021-01-16,14,Comirnaty,1,3448
2021-01-16,14,Comirnaty,2,2
2021-01-16,15,AstraZeneca,1,1
2021-01-16,15,Comirnaty,1,157
2021-01-16,15,Comirnaty,2,102
2021-01-16,16,Comirnaty,1,1349
2021-01-17,01,Comirnaty,1,3522
2021-01-17,01,Comirnaty,2,7
2021-01-17,02,Comirnaty,1,1195
2021-01-17,02,Comirnaty,2,420
2021-01-17,02,Moderna,1,100
2021-01-17,03,Comirnaty,1,546
2021-01-17,03,Comirnaty,2,363
2021-01-17,03,Moderna,1,318
2021-01-17,04,Comirnaty,1,322
2021-01-17,04,Comirnaty,2,72
2021-01-17,05,AstraZeneca,1,1
2021-01-17,05,Comirnaty,1,6967
2021-01-17,05,Comirnaty,2,5988
2021-01-17,06,Comirnaty,1,1252
2021-01-17,06,Comirnaty,2,1887
2021-01-17,07,Comirnaty,1,2906
2021-01-17,07,Comirnaty,2,692
2021-01-17,07,Janssen,1,1
2021-01-17,07,Moderna,1,241
2021-01-17,08,Comirnaty,1,3592
2021-01-17,08,Comirnaty,2,2093
2021-01-17,08,Moderna,1,2
2021-01-17,09,Comirnaty,1,4160
2021-01-17,09,Comirnaty,2,2631
2021-01-17,09,Moderna,1,436
2021-01-17,10,Comirnaty,1,87
2021-01-17,10,Comirnaty,2,165
2021-01-17,11,Comirnaty,1,1403
2021-01-17,11,Comirnaty,2,1929
2021-01-17,11,Moderna,1,165
2021-01-17,12,Comirnaty,1,218
2021-01-17,12,Comirnaty,2,22
2021-01-17,14,Comirnaty,1,2708
2021-01-17,14,Comirnaty,2,138
2021-01-17,15,Comirnaty,1,88
2021-01-17,15,Comirnaty,2,502
2021-01-17,16,Comirnaty,1,199
2021-01-18,01,Comirnaty,1,3236
2021-01-18,01,Comirnaty,2,626
2021-01-18,01,Moderna,1,50
2021-01-18,02,Comirnaty,1,1766
2021-01-18,02,Comirnaty,2,314
2021-01-18,02,Moderna,1,55
2021-01-18,03,Comirnaty,1,3713
2021-01-18,03,Comirnaty,2,493
2021-01-18,03,Moderna,1,352
2021-01-18,04,Comirnaty,1,612
2021-01-18,04,Comirnaty,2,329
2021-01-18,05,Comirnaty,1,16872
2021-01-18,05,Comirnaty,2,1031
2021-01-18,05,Moderna,1,2007
2021-01-18,06,Comirnaty,1,1747
2021-01-18,06,Comirnaty,2,1269
2021-01-18,06,Moderna,2,1
2021-01-18,07,AstraZeneca,1,1
2021-01-18,07,Comirnaty,1,7685
2021-01-18,07,Comirnaty,2,692
2021-01-18,07,Moderna,1,262
2021-01-18,08,Comirnaty,1,7508
2021-01-18,08,Comirnaty,2,2000
2021-01-18,08,Moderna,1,83
2021-01-18,09,Comirnaty,1,5440
2021-01-18,09,Comirnaty,2,3019
2021-01-18,09,Moderna,1,883
2021-01-18,10,Comirnaty,1,539
2021-01-18,10,Comirnaty,2,641
2021-01-18,10,Moderna,1,60
2021-01-18,11,Comirnaty,1,2240
2021-01-18,11,Comirnaty,2,2070
2021-01-18,11,Moderna,1,163
2021-01-18,12,Comirnaty,1,2520
2021-01-18,12,Comirnaty,2,120
2021-01-18,13,Comirnaty,1,1550
2021-01-18,13,Comirnaty,2,865
2021-01-18,13,Moderna,1,158
2021-01-18,14,Comirnaty,1,3585
2021-01-18,14,Comirnaty,2,302
2021-01-18,15,Comirnaty,1,1143
2021-01-18,15,Comirnaty,2,1651
2021-01-18,15,Moderna,1,66
2021-01-18,15,Moderna,2,1
2021-01-18,16,Comirnaty,1,2328
2021-01-18,16,Comirnaty,2,160
2021-01-19,01,Comirnaty,1,3324
2021-01-19,01,Comirnaty,2,425
2021-01-19,01,Moderna,1,50
2021-01-19,02,Comirnaty,1,2441
2021-01-19,02,Comirnaty,2,430
2021-01-19,02,Moderna,1,155
2021-01-19,03,AstraZeneca,1,4
2021-01-19,03,Comirnaty,1,6985
2021-01-19,03,Comirnaty,2,823
2021-01-19,03,Moderna,1,190
2021-01-19,03,Moderna,2,4
2021-01-19,04,Comirnaty,1,455
2021-01-19,04,Comirnaty,2,325
2021-01-19,05,AstraZeneca,1,2
2021-01-19,05,Comirnaty,1,26546
2021-01-19,05,Comirnaty,2,8525
2021-01-19,05,Moderna,1,1919
2021-01-19,06,Comirnaty,1,4104
2021-01-19,06,Comirnaty,2,5015
2021-01-19,07,AstraZeneca,1,3
2021-01-19,07,Comirnaty,1,6597
2021-01-19,07,Comirnaty,2,834
2021-01-19,07,Moderna,1,275
2021-01-19,08,Comirnaty,1,6083
2021-01-19,08,Comirnaty,2,3160
2021-01-19,08,Moderna,1,1
2021-01-19,09,Comirnaty,1,5163
2021-01-19,09,Comirnaty,2,7947
2021-01-19,09,Moderna,1,700
2021-01-19,09,Moderna,2,1
2021-01-19,10,Comirnaty,1,94
2021-01-19,10,Comirnaty,2,646
2021-01-19,10,Moderna,1,60
2021-01-19,11,Comirnaty,1,2117
2021-01-19,11,Comirnaty,2,2721
2021-01-19,11,Moderna,1,163
2021-01-19,12,Comirnaty,1,3833
2021-01-19,12,Comirnaty,2,1001
2021-01-19,13,Comirnaty,1,2064
2021-01-19,13,Comirnaty,2,908
2021-01-19,13,Moderna,1,115
2021-01-19,14,Comirnaty,1,4806
2021-01-19,14,Comirnaty,2,921
2021-01-19,14,Moderna,1,1
2021-01-19,15,Comirnaty,1,1846
2021-01-19,15,Comirnaty,2,2069
2021-01-19,15,Moderna,1,33
2021-01-19,16,Comirnaty,1,2872
2021-01-19,16,Comirnaty,2,262
2021-01-20,01,Comirnaty,1,2750
2021-01-20,01,Comirnaty,2,95
2021-01-20,02,Comirnaty,1,1761
2021-01-20,02,Comirnaty,2,715
2021-01-20,02,Moderna,1,132
2021-01-20,03,Comirnaty,1,8070
2021-01-20,03,Comirnaty,2,1201
2021-01-20,03,Moderna,1,307
2021-01-20,04,Comirnaty,1,416
2021-01-20,04,Comirnaty,2,520
2021-01-20,05,Comirnaty,1,24106
2021-01-20,05,Comirnaty,2,15288
2021-01-20,05,Moderna,1,1456
2021-01-20,06,Comirnaty,1,5150
2021-01-20,06,Comirnaty,2,5905
2021-01-20,06,Moderna,1,1
2021-01-20,07,AstraZeneca,1,3
2021-01-20,07,Comirnaty,1,5878
2021-01-20,07,Comirnaty,2,869
2021-01-20,07,Moderna,1,153
2021-01-20,08,Comirnaty,1,6415
2021-01-20,08,Comirnaty,2,4354
2021-01-20,08,Moderna,1,171
2021-01-20,09,Comirnaty,1,3711
2021-01-20,09,Comirnaty,2,14094
2021-01-20,09,Moderna,1,227
2021-01-20,10,Comirnaty,1,215
2021-01-20,10,Comirnaty,2,635
2021-01-20,11,Comirnaty,1,2374
2021-01-20,11,Comirnaty,2,3203
2021-01-20,11,Moderna,1,142
